id,genre,name,artist,valence,energy
4bHsxqR3GMrXTxEPLuK5ue,hard-rock,Don't Stop Believin',Journey,0.514,0.748
3vPrFUtWpKT9oNW94NDDEW,hard-rock,Don't Know What You Got (Till It's Gone),Cinderella,0.247,0.527
57fqmDaokbxZ3TaB0jp39q,hard-rock,Holy Diver,Dio,0.109,0.901
0LN0ASTtcGIbNTnjSHG6eO,hard-rock,Pour Some Sugar On Me (2012),Def Leppard,0.72,0.849
7pTMHN7QnzmnwGQa3mTRNv,hard-rock,Nemo,Nightwish,0.351,0.737
43DHLzDkncpby82Po5jlOZ,hard-rock,Don't Stop Me Now,Queen,0.64,0.757
4gVTozEmzwAUXpwj3jEetX,hard-rock,Highway Star,Deep Purple,0.544,0.895
61nSbxyL6VRPp32AMscxiF,hard-rock,Crazy Train - 2002 Version,Ozzy Osbourne,0.603,0.902
0EYtFwA4BA0uoozzCGqKjd,hard-rock,Ace of Spades,Motörhead,0.209,0.99
5e3YOg6fIkP0wD5TyxcHOH,hard-rock,Cult of Personality,Living Colour,0.539,0.918
4vO9dmzNRqDhFY3jD1a3P7,hard-rock,Mississippi Queen,Mountain,0.637,0.624
1MTMedlCphum6mRcd8YzvE,hard-rock,You Give Love A Bad Name,Bon Jovi,0.789,0.963
3Jx5QwNzHYxIr6wW2XHUbB,hard-rock,Rock You Like A Hurricane,Scorpions,0.807,0.706
0i2VKBjz7WFaqJ9DgXtPK0,hard-rock,I Believe in a Thing Called Love,The Darkness,0.624,0.878
27BiHcQDEkxVn69zy1t3Es,hard-rock,Barracuda,Heart,0.6,0.926
0eFvoRSTTaR2q8bSWVjwfp,hard-rock,Welcome To The Jungle,Guns N' Roses,0.327,0.978
0E0bZtTG39K95uRjqBo1Mx,hard-rock,Party Hard,Andrew W.K.,0.751,0.994
1QEEqeFIZktqIpPI4jSVSF,hard-rock,More Than a Feeling,Boston,0.285,0.681
4rPZyXQYxuAltz75OgG8oR,hard-rock,I Was Made For Lovin' You,KISS,0.88,0.886
33n5sdlGT8UODTUr15EOWz,hard-rock,Paradise (What About Us?) [Feat. Tarja],Within Temptation,0.428,0.928
0PLUzbu0ST6IOSgtUknxWV,hard-rock,Fear of the Dark,Iron Maiden,0.236,0.813
0NSeXLBOh16zjbENkAu0P6,hard-rock,Black Dog - 1990 Remaster,Led Zeppelin,0.743,0.848
1RmNFpG3SZ1NDly15RX5tQ,hard-rock,Bye Bye Beautiful,Nightwish,0.389,0.88
3MDF2PY1B31KWeKhgGJAEM,hard-rock,Is This Love,Whitesnake,0.582,0.801
225xvV8r1yKMHErSWivnow,hard-rock,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Various Artists,0.138,0.662
2f0P7iELCvAlV8j6Z3rGDE,hard-rock,Stranglehold,Ted Nugent,0.49,0.711
1hKdDCpiI9mqz1jVHRKG0E,hard-rock,Enter Sandman,Metallica,0.635,0.824
192C4aOCE2KTSdjKAUn7XI,hard-rock,Back in black,AC/DC JAM,0.19,0.88
5RHG4SQ6iJ1qQJmt3EFJCX,hard-rock,We're Not Gonna Take It,Twisted Sister,0.922,0.924
2PfBSkCKZDXMsJogMT0wML,hard-rock,Jump,Van Halen,0.774,0.822
1V4v8DcNGmPBU3YTVG7B7p,hard-rock,Waiting For A Girl Like You,Various Artists,0.551,0.443
4KaHvV6CcOI9F0WDdToZdv,hard-rock,It's My Life,Bon Jovi,0.488,0.936
7cdnq45E9aP2XDStHg5vd7,hard-rock,Cherry Bomb,The Runaways,0.495,0.813
3ebrniHtOzNWigJhEkWguR,hard-rock,Paranoid,Black Sabbath,0.182,0.961
1qbfoGTryo5SboUYs7uQT1,hardcore,In My Eyes,Minor Threat,0.802,0.924
6MTvmhBxfAND7udHDYmccZ,hardcore,Built To Last,Sick Of It All,0.598,0.958
1wOkMgnzjlyWefMeG2W8oP,hardcore,Your Mistake,Negative Approach,0.364,0.874
0kHj4DcerpFsHMXydgzFwO,hardcore,No God,Germs,0.159,0.99
68vutSc2izl1ZA2C1bwMNo,hardcore,Leave It Alone,NOFX,0.468,0.857
0P1ZgzaNDz9TmFC5obILxP,hardcore,Hollywood Babylon,Misfits,0.632,0.925
6Dbhah7ZoLdKyauvDl3qXL,hardcore,Self Destruct,Adolescents,0.208,0.986
5214iVeaWEbDlWZ8TfborS,hardcore,Cemetery Walls,Defeater,0.533,0.895
7ghkN4ZKonz7Hm2nz9qCb6,hardcore,Fed Up!,Judge,0.0978,0.947
68mxSRceQGei3sjSEs99LD,hardcore,The Riverbed,Gallows,0.141,0.961
5h5reMGNpL19vdn5wMkbNn,hardcore,Halloween,Misfits,0.0954,0.938
5VxEAEUiym5NWPzgznkflW,hardcore,Hold Your Ground,Gorilla Biscuits,0.389,0.863
7eMYrPRsiChMbkVggSVBj4,hardcore,Crucify Me,Jerry's Kids,0.108,0.994
7f4cFi3LJy3U8OxnzrsAyp,hardcore,Shut Down (Annihilation Man),Germs,0.665,0.824
50VweOUpUgZRbvYeOh0g4O,hardcore,Guilty of Being White - Version,Minor Threat,0.331,0.944
0NHaAVcQ223ZzgBECk57z4,hardcore,Lori Meyers,NOFX,0.321,0.893
7qgEtf6QTM7wmUYIPgiNIh,hardcore,World I Hate,Trapped Under Ice,0.442,0.847
0ml8T03jdL2P2jlxS2lQAn,hardcore,Positive Outlook,Youth Of Today,0.173,0.957
3MXvKkKdCbDnJwbtuMB4Sh,hardcore,In Your Face,7 Seconds,0.584,0.955
6LEyBF26z16RUzKWZkzjWb,hardcore,Civilization's Dying,Zero Boys,0.485,0.994
60C5kYFvzno6lKvb3JEU8h,hardcore,Possessed,Suicidal Tendencies,0.732,0.882
6HXFm1TriL5iTBuZMGSYQr,hardcore,Stand Up - Version,Minor Threat,0.476,0.956
0hXBhnJGF93GEr5rYCfxGW,hardcore,Demonstrating My Style,Madball,0.562,0.972
41ZlE6i2wC5hz1ok6q3nqE,hardcore,No Way,Adolescents,0.207,0.98
7nFfCC5sBhwRVjdaciVGME,hardcore,Violent World,Misfits,0.051,0.948
6LTnYrjX8S8RaJKOXanL8N,hardcore,Armageddon Man,Black Flag,0.481,0.678
4Lgch1BJ7xhjpCguufljBG,hardcore,Sob Story,Minor Threat,0.605,0.97
0WJEXCpCwMf0xnn0sOl5CY,hardcore,Olympia WA,Rancid,0.643,0.959
0sUvllo9DFYGvh4wA3CgCF,hardcore,Free Speech for the Dumb,Discharge,0.206,0.917
2hceNWqvPzc2jMM2f6ZbqT,hardcore,State Of The Union,Rise Against,0.383,0.971
0jeDMo2jQUP7gHW4S2QXFe,hardcore,Hired Gun,Bad Brains,0.577,0.603
39i6fkXY8jQHVjpEfUEala,hardcore,The Bars,Black Flag,0.281,0.82
1E00Qup9IY3pXG8OUUCzQt,hardcore,Marriage,Descendents,0.775,0.827
4tPFEWRuNQhibDQSGB2PVE,hardcore,Don't Want to Know If You Are Lonely,Hüsker Dü,0.644,0.965
3akjmPch80sHhzkfrqR5rX,hardcore,Dicks Hate The Police,Dicks,0.488,0.788
5xFX08vfoV1FEB2KeRqeqa,hardcore,Give You Nothing,Bad Religion,0.353,0.988
2kliub1tQPN1kIZc5OTh92,hardcore,Bostons,Have Heart,0.379,0.914
7Eym30w5eKB8gBx02wmje6,hardcore,Lowest Of The Low,Terror,0.169,0.963
7H3IISts9pILLrV3Ix7AOU,hardcore,Lovely,Suicidal Tendencies,0.631,0.874
4o07hxTDo4ZoCTvvjnDlos,hardcore,I Turned Into A Martian,Misfits,0.281,0.922
2T53qck9aYEhXtcL6GJEeX,hardcore,Survive,Rise Against,0.337,0.988
74Twkr3fKI0pB2MenPMnwI,hardcore,Young 'Til I Die,7 Seconds,0.203,0.753
2tzcrvg5qjEPQv8TAiN1CN,hardcore,Mr. Bass,Descendents,0.696,0.883
5Og9VyCOfxmZCuv1UhIyxE,hardcore,Six Pack,Black Flag,0.196,0.784
3zBtxah0XTwCq4gWE0kBXh,hardcore,Maladjusted,Sick Of It All,0.504,0.881
4bcE93SYJp99ZHPCYGCWgi,hardcore,Keepers Of The Faith,Terror,0.459,0.81
0MbrWgSMwUl316cH2h8VU7,hardcore,Anywhere But Here,Rise Against,0.362,0.973
6WgDoQQM0N5afnnteDn71B,hardcore,Supertouch / Shitfit,Bad Brains,0.252,0.861
2qjzGcXycz4PGAG8IhRQPp,hardcore,Decontrol,Discharge,0.376,0.872
27hAI56KrtVrkPMZGZhyQl,hardcore,So Pure To Me,Agnostic Front,0.267,0.933
4wzuO7PF1AxX7ul35lY7Hd,hardcore,Ride The Wild,Descendents,0.797,0.669
1EGL3sNW7d4LQLhmLCuD6V,hardcore,Brothers,Defeater,0.339,0.561
1y3DmyrRcYuY1x5jj20HjM,hardcore,Death Or Jail,Sick Of It All,0.131,0.997
69XavKC3TeE2qpOUJe1plf,hardcore,All Hell Breaks Loose,Misfits,0.332,0.937
4sGh6UJM4nPdlKVqQ4jnnu,hardcore,New Aryans,Reagan Youth,0.615,0.695
2vuY4aYI49AY6pXB12ivBu,hardcore,Cheer,Descendents,0.852,0.744
45HCmEjK8RFOlRktjcIQMa,hardcore,Time Flies,Gorilla Biscuits,0.265,0.946
0qz3hyDg96gCw2pWLan4Xj,hardcore,It Must Look Pretty Appealing,Bad Religion,0.546,0.991
225k8ogAO1LjeKAgAGHbgQ,hardcore,Warm Blood Rush,Defeater,0.0575,0.99
7i3wFGQF3laTL5m8nSWQDC,hardcore,Retrace The Lines,Backtrack,0.655,0.894
3IX0wPYhatCSMiKaWLKTHO,hardcore,I'm the One,Black Flag,0.5,0.847
7CdGO6KJg20UAAXl7CW8q6,hardcore,New Direction,Gorilla Biscuits,0.19,0.983
3gA8Ccp7NPOSvPIrZxuelY,hardcore,Life Of My Own,Cro-Mags,0.502,0.977
0z5rI2JIO9g6BXQsa7ccm6,hardcore,No Cure,Sick Of It All,0.212,0.98
0a9GDF9PsLqCfkMXBUAsHk,hardcore,Bottled Violence - Version,Minor Threat,0.444,0.965
5Kz1qOf5M1ESJK5UNXXi9B,hardcore,Teenagers From Mars,Misfits,0.0873,0.949
1XX2WXi52eu6qBlfX6FBPC,hardcore,Bonus Track,Bad Brains,0.686,0.483
5R3w9JrCCcwjkXUbGAmmEr,hardcore,Pervert,Descendents,0.531,0.785
4KX5YoZRiFy5zC4PsWrCDh,hardcore,Come Alive,Agnostic Front,0.435,0.964
5v45LEoCFty23GfAN1EYwv,hardcore,We Destroy the Family,Fear,0.42,0.857
5zmICfhkyOOA6i3gSzMrrx,hardcore,Ready to Fight,Negative Approach,0.695,0.751
6lppv0IlPf4l11yR6wRleP,hardcore,Fascist Pig,Suicidal Tendencies,0.591,0.855
3cAeRRvExh8FwzWPQqMhsS,hardcore,Punk Rock Song,Bad Religion,0.716,0.984
1zhDqphaPzUM2qSrHSPA0y,hardcore,Potential For A Fall,Sick Of It All,0.443,0.98
10pTVCewuasUOZQusLFY12,hardcore,The Regulator,Bad Brains,0.371,0.846
6Bnfx3pfcI1zisjv65s8rc,hardcore,Worms Of The Senses / Faculties Of The Skull,Refused,0.181,0.902
1HhJodOwR85impMgF6eCql,hardcore,Parents,Descendents,0.754,0.698
756VSzXCdpd9nn2qArvQP4,hardcore,Out of Step,Minor Threat,0.593,0.954
4AIoK9pbYweLbPpHnPslWM,hardcore,The Taste Of The Floor,Have Heart,0.622,0.963
5KmpRruBC40hRK2cRWuKsu,hardcore,White Minority,Black Flag,0.742,0.668
2pOTuPYwRCDDr4vq1TObzO,hardcore,Talk Is Cheap,Comeback Kid,0.261,0.963
2XIYfFRlUT5LfGV0PPBPKh,hardcore,Angelfuck,Misfits,0.177,0.888
6QJwnwmP91mr6P3T4TsEhj,hardcore,The Slave,Germs,0.574,0.949
7lPulwDtcPkUPE8XGX2GSB,hardcore,Shadows,Agnostic Front,0.478,0.968
0f7ZMu3l0tODq5DpiVVHcj,hardcore,The Same Sun,Have Heart,0.057,0.96
31UPEXwVGQOCwwwClu4T8g,hardcore,Hold It Down,Madball,0.231,0.984
6LmRS2kBDvGlHLLA2tuwii,hardcore,Dinosaurs Will Die,NOFX,0.354,0.878
4Rme8TxEaNV09wp64AWd2y,hardcore,"Die, Die My Darling",Misfits,0.589,0.862
5bzcsGyyckTULQe8YSZFxf,hardcore,No Values,Black Flag,0.479,0.831
1i8IMyKJZx7QypOnfyrytu,hardcore,Wake the Dead,Comeback Kid,0.352,0.957
3Bmra5h2IaYAou3ilpiP3e,hardcore,Take A Stand,Youth Of Today,0.0882,0.983
0nF8GyrlyaoGBWeCZTjqBe,hardcore,See God,Trapped Under Ice,0.36,0.918
6prLea4p438hVMTAAJMCQj,hardcore,When the Shit Hits the Fan,Circle Jerks,0.295,0.94
2yQMdhTWfpYBWvR1zAexED,hardcore,Attitude,Bad Brains,0.213,0.885
6G7URf5rGe6MvNoiTtNEP7,hardcore,The Downfall of Us All,A Day To Remember,0.709,0.881
1J2gi1XKnHNnZJ5KGKjrLd,hardcore,Bottled Violence,Minor Threat,0.606,0.947
3wdmJbKASfNP3oRc4n0rO3,hardcore,Before My Eyes,Agnostic Front,0.526,0.958
6f7BfnrhGs9HSubLS5oMgJ,hardcore,Paper Wings,Rise Against,0.56,0.927
2fcUZGMMnyUo6qQ028pPoN,hardcore,First Failure,Gorilla Biscuits,0.311,0.932
5EC1LGwsPHVXBcjlf3cHct,hardcore,Bikeage,Descendents,0.739,0.875
6hrCZ7VCBWDDVJdrMb3Og7,hardstyle,The night of your life,Various Artists,0.32,0.857
0cYinHZeRCA9kEQ6rJu6D3,hardstyle,The Power of Music - Original,Headhunterz,0.395,0.894
40xJNkJNqxCkg54UFXJNpQ,hardstyle,Colors Of Life - Emporium 2013 Anthem,Various Artists,0.37,0.983
2fpsWMTXtc51kHyTE9ylV2,hardstyle,This is Not... - CD Version,Brennan Heart,0.0389,0.911
2B1jWeJLF5yWH84nQt4PQ2,hardstyle,D.E.C.I.B.E.L. (official Decibel anthem 2012) - Original Mix,Zatox,0.114,0.794
325ddc86HotYSGuwDrwIan,hardstyle,Delay Distortion - Atmozfears Remix,Wildstylez,0.286,0.988
4jnsOGtZ3LdE5wBRD8U55K,hardstyle,E=nc2 - Original Mix,Noisecontrollers,0.271,0.96
32Hcqmz7KQoI0HpMBbTywn,hardstyle,Rock Hypnotic Again - 2011 Refixx,Scope DJ,0.33,0.976
3abccjCTINIfunthgH6pOP,hardstyle,End Of My Existence,Headhunterz,0.371,0.711
5j9luJgjWMFq3WvABlSlFT,hardstyle,Feel My Fire,Headhunterz,0.0648,0.795
5s5zzzxbxImDkOje7AVGkj,hardstyle,Triplet Overkill,Various Artists,0.672,0.78
06kRpHWg8p59ExRQ1FPvrY,hardstyle,Within - Radio Edit,Various Artists,0.464,0.939
5VxEATXEfC4n6myG81PfKX,hardstyle,Feel The Rhythm - Alpha Twins remix,Psyko Punkz,0.582,0.965
2TdG19Wz6bypwg0bTG5du1,hardstyle,Save Our Dreams - Original Edit,D-Block & S-te-Fan,0.26,0.743
4rj2W8L9Zgc53OxNJ8pQCS,hardstyle,Lights Go Out - Radio Mix (feat. Cimo Fränkel),Wildstylez,0.52,0.784
31vsDR5lmLJiIwCxOphBrt,hardstyle,No Cure - Edit,Various Artists,0.384,0.993
7uvIlbkFFAaBg19ZxijVSi,hardstyle,Muzyk,Frontliner,0.204,0.857
0axFkC3q6KoJJFuBmHX1yJ,hardstyle,Irrepleceable - Edit,Headhunterz,0.0579,0.983
6ajdh7Ltr6FHn6rsJT26X2,hardstyle,Cosmic Destination 2010,Bioweapon,0.277,0.902
7ypbQ7GLFRqZZELc50h6ZT,hardstyle,Freaqshow Anthem 2012 - Extended Mix,Brennan Heart,0.385,0.894
2KQo1nEPiGeSAX1ICuuKbG,hardstyle,Let It Rain - Original Edit,The Pitcher,0.172,0.86
7mTKvNBDDv03twFJeZ1gny,hardstyle,Coming Home - Cd Version,The Viper,0.0852,0.842
60ybPiZlH1WeyVqFkGotoi,hardstyle,Galaxies Collide,Frontliner,0.517,0.938
3yNo4sftfX2hbpqLoB9ydi,hardstyle,Caught In The Fire - Short Edit,Various Artists,0.162,0.976
0d1XqZT5A6XgwmhBAcmyjY,hardstyle,The Massacre - Edit,Various Artists,0.138,0.991
0isPvCWiORiZVCJPUKUA9A,hardstyle,Space,Noisecontrollers,0.315,0.894
5nGnxXqv12EdObAU3eUTl5,hardstyle,The Main MF,Crypsis,0.301,0.966
2eFpNOUGhlyScJIJwbq1E7,hardstyle,Distance - Original Mix,Adrenalize,0.221,0.998
1LsA48gn3LXYoKblJ4kMOi,hardstyle,Melody of nature,Various Artists,0.153,0.941
159I5T5JIP8lFWHZ892oe9,hardstyle,Disturbia - The R3belz Remix,Various Artists,0.499,0.987
1nKTDNSBETe08blxdSrBkf,hardstyle,Free Again - Radio Edit,VA,0.377,0.936
5EFbGHijmxhQOAz0ipQ0O5,hardstyle,Gimme Love - Radio Edit,Various Artists,0.132,0.874
6k3lPLspMIhy9b6TPckYS0,hardstyle,Oblivion,Headhunterz,0.318,0.708
1MiAganEWv1N7grfEIJmqv,hardstyle,Son Of Torture - Radio Edit,VA,0.35,0.988
0bHcOiCZjN2ujNxUaoz2Pk,hardstyle,We Come & We Go - WE R EOS Mix,Brennan Heart,0.157,0.827
62Jf5bbui4OCTGyyT0Fn63,hardstyle,Indoctrination - Original Mix,VA,0.149,0.901
0x0Q3Mns2RIjVtQ1aHEB1m,hardstyle,Trigger - Edit,Rebourne,0.343,0.928
1lnKwrT64XBkyp86Q7e4bK,hardstyle,Into The Light - Original Mix,Wildstylez,0.366,0.942
7EyLMn89ExSuZqh8sGJYGU,hardstyle,Music Made Addict - Headhunterz & Wildstylez Rmx,D-Block & S-te-Fan,0.271,0.979
6R8cejgh2Ev8ROO85tD48c,hardstyle,We Forget To live - Radio Edit,Frontliner,0.37,0.927
189qvsEWm01oGmttXSIjRp,hardstyle,Time 2 Shine - Extended Version,Da Tweekaz,0.212,0.988
4Bzzv58tsNF16Em743adgM,hardstyle,Forever Az One,Headhunterz,0.315,0.925
7hs862c5l4uqRkGsIrPxQX,hardstyle,Keep On Rockin,Various Artists,0.549,0.881
3h7kjqrcQTDGymEpBY0U27,hardstyle,Cold & Fire,In-Phase,0.386,0.92
2etaVb0yoh78di2uto4KZG,hardstyle,Lost in Space - Original Mix,Star Driver,0.675,0.979
658QQ0mD9o8EtrlWB5X2wk,hardstyle,Delay Distortion,Headhunterz,0.0487,0.835
13gn6d8h6UeNEkjdp1U9HX,hardstyle,Evolutionz,D-Block & S-te-Fan,0.675,0.723
4nH1wJOHZemrhfTfjzbk7y,hardstyle,Freaqs By Night (Freaqshow Anthem 2013),Bass Modulators,0.307,0.837
3fLMJi3tOiovlIIebeNY5r,hardstyle,Attack Again - Original Mix,Noisecontrollers,0.493,0.953
3Qrlp1zHrsWrPGDiSxdWiR,hardstyle,Madness (feat. Lil Jon),Dimitri Vegas & Like Mike,0.211,0.994
6dndmV95WoBNME3QLgY7MR,hardstyle,Face The Enemy - Original,Brennan Heart,0.0388,0.968
6wEtmrrWvi4DTOzMbv0bIL,hardstyle,Weekend Warriors (Defqon.1 Anthem 2013) - Original Mix,Frontliner,0.226,0.953
5lqbl1dfspdblZtDWHfPOs,hardstyle,Disrespect - Original Mix,Headhunterz,0.541,0.946
01xZrpiFbvT1v6wRaEdTYl,hardstyle,Her Voice (Headhunterz Rmx edit) - CD Version,Headhunterz,0.0843,0.939
7GOXbPWpj6ziI7ku4PN99v,hardstyle,No Time to Sleep - Original Mix,Adaro,0.593,0.973
1xTuwFluf6CXSn93uUbFOi,hardstyle,Daydreamer,Various Artists,0.466,0.871
6pHxkkobfc1p28pMREfGf5,hardstyle,Animals - Radio Edit,Ran-D & Hard Driver,0.187,0.993
6jOUkpiyrWbU6x9qFryYPh,hardstyle,Don't Give Up - Original Mix,Tatanka,0.195,0.833
7L3XcOYjrxIhUfq2Jc16IP,hardstyle,Another Shit Track,Crypsis,0.382,0.835
0VTBY2XIP0RxjuBrt6dMXC,hardstyle,History Of Life - Original,Various Artists,0.558,0.994
5uVl8FOWMQj1350zcjNPlC,hardstyle,The Human Planet - Radio Edit,Ezitsuj,0.399,0.994
20pUYdjaXB20XH8T7D3D8L,hardstyle,Chapter 20.12,Coone,0.372,0.869
2Lbt7W0iFntHzRqbPOmAT5,hardstyle,From Within - Edit,Headhunterz,0.46,0.99
6PEcJOoWyQ8URolVmXXh0n,hardstyle,Live The Moment,Various Artists,0.119,0.976
3Z4buEWiHL6qGccTksIRMp,hardstyle,Immortal (Qlimax Anthem 2013),Gunz For Hire,0.182,0.983
0TzTVwap1OZh6LbI0EYGmz,hardstyle,TBA 2 (One More Time),Frontliner,0.204,0.934
55OtPJPtxxoWTzuiPX9VPl,hardstyle,Payback - Testmix 3,Various Artists,0.332,0.797
1J7tT8mcbRRGhosBd9BwGW,hardstyle,Running Late - MF Earthquake Rawmix [Radio Edit],Various Artists,0.375,0.961
2COurjdIP9F0s8BK9tu2Ee,hardstyle,K.Y.H.U. - Noisecontrollers RMX,Wildstylez,0.489,0.943
6tlRodqnPwOLKSyDsvrt8m,hardstyle,I Miss You - Extended Version,Wasted Penguinz,0.551,0.857
1jelWWIMqk5ZR0BG13YVDO,hardstyle,No Way Back - Qlimax Anthem 2011,Various Artists,0.134,0.833
5biQcDd0PAvChZ45NkoPxo,hardstyle,The First Cut - Original Mix,Frontliner,0.399,0.909
00nlsUaCMhviUOkioFqW3R,hardstyle,Musical Analysis - Original Edit,Various Artists,0.0375,0.816
4H1PPpdPnmMqL0UEXOpUSU,hardstyle,Never Break Me - Toneshifterz Remix,Brennan Heart,0.29,0.933
2ZhiNegoJdlRQlMnsPHLAS,hardstyle,The Challenge - Evil Activities remix,Coone,0.2,0.947
43hewQs7ae05l8f4UpRHdN,hardstyle,Hypnotika - Original Mix,Atmozfears,0.293,0.985
4BMFCSUqksd4bXBLvZreBI,hardstyle,Psyko Soldier,Various Artists,0.502,0.925
6DI2vdKXvgnwQN3dPLJqbZ,hardstyle,Eqlipze - Radio Edit,Ezitsuj,0.359,0.956
14yQai46k0r7GfMaMAAEzj,hardstyle,Gangsta Shit,Crypsis,0.42,0.942
78BGnnmGbxSAx5sc85X4Hd,hardstyle,To The Top,Various Artists,0.443,0.694
6bFS2nycNhCHaNcY3PjuGT,hardstyle,The Solution - Original Mix,Unifite,0.444,0.88
1qH5Ko4UctMZNve1fDWvsk,hardstyle,Octavius Augustus - Zany Remix Edit,Various Artists,0.16,0.988
1ga8vfZN1wk5WqByRvFvm1,hardstyle,Re-Invent Yourself,Various Artists,0.777,0.806
5AWLy4tuwDzH8E6u9uK56O,hardstyle,Raw Bass - Original Edit,The Pitcher,0.362,0.968
3mOOujJs2et2o77tfaj0Vc,hardstyle,Universal Language - Original,Coone,0.0384,0.932
4MoxajKR1Zgu87Ww76oPo4,hardstyle,No One Can Stop Us - Showtek Kwartjes Mix,Donkey Rollers,0.0656,0.849
7lMg4O77UfJgSKejXw10jC,hardstyle,Raindropz - Original,Wasted Penguinz,0.374,0.981
0yROxxtur38N3LJ1vTtFxY,hardstyle,Bamboozled - Original Mix,S-Dee,0.514,0.868
7z1yrQaoX5vo0dwmbNZBMk,hardstyle,Zaag Tool Scantraxx Live - CD Version,Brennan Heart,0.0304,0.967
6FNb9aITzxuHLHhStdC3kf,hardstyle,Rockstar - Original Edit,Various Artists,0.191,0.991
2rwqi2YA1Yi7DuFG08XOzT,hardstyle,Mindkiller - Edit,Various Artists,0.0371,0.907
6vOSZXlhAwU5Gffc2AaQrO,hardstyle,Jaydee,Various Artists,0.147,0.908
0acfzYeK7JL1aHrcJEIbxL,hardstyle,Evolution Complete - Radio Edit,Various Artists,0.109,0.997
18XyxLgUNvdDWq7UewRS1V,hardstyle,Odissea - Radio Edit,Zatox,0.153,0.889
6cHDbFRk323AWqdAkLot8F,hardstyle,This Is Who We Are - Original Edit,The Pitcher,0.312,0.858
6Mw2vPfdy61IK93jzf78mM,hardstyle,Music Is My Alibi,Various Artists,0.363,0.633
61Cx5cbYUgDTA2m4SuKJ37,hardstyle,United Kids of the World (feat. Krewella),Headhunterz,0.299,0.939
7wqM6qMBCaxRm4hetbi1AV,hardstyle,Faster 'n Further - Radio Edit,Various Artists,0.268,0.988
7CEQLv67sxBGEZcnJOjv8F,hardstyle,Take Me There - Radio Edit,Various Artists,0.196,0.995
4CSFJpQIavmRV1OVfflcSR,hardstyle,Squared - Original Edit,Zany,0.556,0.961
62hzJcOwMg68h6wBimZALA,heavy-metal,Lashed To the Slave Stick,Nile,0.206,0.903
40zzAVuHavnP9NDrOVIysw,heavy-metal,We Rock,Dio,0.391,0.928
7jCAdkP4BDp3cXyBSiWbFU,heavy-metal,Cosmic Keys to My Creations & Times - Re-Mastered,Emperor,0.0387,0.959
5kLW9coiEKDAyYWor3VbbQ,heavy-metal,Breathe (Until We Are No More),Moonspell,0.37,0.956
5HkvAtKEPDLmchWYmepqYB,heavy-metal,Hail and Kill,Manowar,0.2,0.857
0kHJ1gFEeaGBFRcOE2LQ5m,heavy-metal,Élan - Radio Edit,Nightwish,0.512,0.641
0snCa39pI3RVzA4ppOeSWO,heavy-metal,Resurrection,Chimaira,0.108,0.988
3LM41UarpHPJkUZ7rVbbGx,heavy-metal,Creeping Death,Metallica,0.198,0.951
6PQcccCgnPgyAUtQNMbBr0,heavy-metal,Alpha,Periphery,0.251,0.971
0sCL1L5RZlS5FZqphcMkEP,heavy-metal,King Of The Kill,Annihilator,0.854,0.98
19yy8kd0JBWpvobwZDw20l,heavy-metal,Cirice,Ghost,0.257,0.793
2Uvr2xuxKPT4ITFkFIFrAi,heavy-metal,Inis Mona,Eluveitie,0.276,0.991
4Us1fYjKY8obaermNIkPYT,heavy-metal,Neo Seoul,After The Burial,0.189,0.877
7cNVP5VNbleZNozH0q8SvG,heavy-metal,Kingdom for a Heart,Sonata Arctica,0.407,0.97
1PBhzfzTAZ5qyIfzqPqign,heavy-metal,Heartwork,Carcass,0.177,0.995
1IaQLINjiOCSv4INrrv0aS,heavy-metal,Unbreakable,Stratovarius,0.615,0.958
2imowW3BiQRWcIBjjjGKAl,heavy-metal,Mr. Torture,Helloween,0.427,0.97
5gnjaZqOaqE5GZKjby8KoT,heavy-metal,Electric Crown,Testament,0.546,0.905
697K6Czx6VTjC1uBFc3Mwc,heavy-metal,MK Ultra,Periphery,0.225,0.958
2XStsBSoC87ERBmPllJlnA,heavy-metal,Fullmoon,Sonata Arctica,0.26,0.937
3MexWqbKv8BcRQuD9rURzU,heavy-metal,Stormcrow,Cain's Offering,0.275,0.906
704ZuU3zDQLSsudsguPo6m,heavy-metal,F.E.V.E.R,Orden Ogan,0.21,0.918
1xKa9udj0tDsVTjgOKWu9D,heavy-metal,The Violation,Fleshgod Apocalypse,0.0299,0.991
5dnWuNRDarJhJEFabsbg8u,heavy-metal,Black Winter Day,Amorphis,0.456,0.679
3VAwkPP43h8WrPuvszXTsl,heavy-metal,Abigail (Reissue),King Diamond,0.576,0.937
4H6GdaD5KPbWffEScipbgy,heavy-metal,Demiurge,Meshuggah,0.0398,0.945
2lEX30TMpHmvvqgbnGLNci,heavy-metal,Beyond The Dark Sun,Wintersun,0.36,0.87
1W9LVZfmOltv8rlodKOaqH,heavy-metal,Of Mind – Nocturne,TesseracT,0.445,0.923
1HpwANBpQgfglf3PSdtHKy,heavy-metal,New Dynamic,Omnium Gatherum,0.097,0.99
3AeKDzmrddQv4QxuQILhoW,heavy-metal,Let the Stillborn Come to Me,Bloodbath,0.212,0.963
67KdX2lwhZ4jTYTp4orVjr,heavy-metal,Blodsvept,Finntroll,0.257,0.946
3YB4KNfs8qeIXpJkvaRTBk,heavy-metal,Paradise Lost,Symphony X,0.297,0.801
